title,author,rating,image,url,genre,week
천마는 평범하게 살 수 없다,철범 / 우푸 / 산천,9.17,https://image-comic.pstatic.net/webtoon/774358/thumbnail/thumbnail_IMAG21_580067f4-3434-475f-ba51-3bbc86c6ad7d.jpg,https://comic.naver.com/webtoon/list?titleId=774358,#판타지#소설원작,화
하루만 네가 되고 싶어,삼,9.97,https://image-comic.pstatic.net/webtoon/738487/thumbnail/thumbnail_IMAG21_66eac5ec-876b-469e-ab05-81261fddde8d.jpg,https://comic.naver.com/webtoon/list?titleId=738487,#로맨스#최강자전#2019 최강자전#직진남#이세계#역하렘#삼각관계#두뇌싸움#로판#걸크러시#구원서사,화
사변괴담,강태진,9.92,https://image-comic.pstatic.net/webtoon/804783/thumbnail/thumbnail_IMAG21_a80f7760-3c93-4002-84d4-eece85593f84.jpg,https://comic.naver.com/webtoon/list?titleId=804783,#스릴러#역사물#좀비#빙의#괴담,화
시한부인 줄 알았어요!,혜용 / 에시 / 최아리,9.97,https://image-comic.pstatic.net/webtoon/801711/thumbnail/thumbnail_IMAG21_bf581fbe-7d3d-4ff6-bfd3-a973f3c65aa1.jpg,https://comic.naver.com/webtoon/list?titleId=801711,#로맨스#햇살캐#로맨스코미디#궁중로맨스#계약연애#삼각관계#로판#소설원작,화
집이 없어,와난,9.97,https://image-comic.pstatic.net/webtoon/721433/thumbnail/thumbnail_IMAG21_e14d8057-378c-4208-8531-e82e1dce8dd6.jpg,https://comic.naver.com/webtoon/list?titleId=721433,#드라마#오컬트#학원물#성장드라마,화
하북팽가 막내아들,스튜디오M / 기원 / 무향,9.84,https://image-comic.pstatic.net/webtoon/783877/thumbnail/thumbnail_IMAG21_3904965231037146418.jpg,https://comic.naver.com/webtoon/list?titleId=783877,#무협/사극#회귀#소년왕도물#소설원작,화
궤짝,"박태준 만화회사, 주범 / 지노",9.70,https://image-comic.pstatic.net/webtoon/802389/thumbnail/thumbnail_IMAG21_2c396e53-5710-47b4-b9ae-0b9582454479.jpg,https://comic.naver.com/webtoon/list?titleId=802389,#스릴러,화
포 더 퀸덤,로즈옹,9.93,https://image-comic.pstatic.net/webtoon/812414/thumbnail/thumbnail_IMAG21_d6cbf0a2-9f22-4f8a-b3f9-411e39804dee.jpg,https://comic.naver.com/webtoon/list?titleId=812414,청소년이용불가,기타
초인의 게임,Two-zero / 플랜에이 / 니콜로,9.95,https://image-comic.pstatic.net/webtoon/795658/thumbnail/thumbnail_IMAG21_9771c54c-af6a-477c-9243-2b3bb784aae6.jpg,https://comic.naver.com/webtoon/list?titleId=795658,#판타지#히어로#헌터물#이능력배틀물#소설원작,화
도태교실,황준호,9.90,https://image-comic.pstatic.net/webtoon/812161/thumbnail/thumbnail_IMAG21_076b480a-84eb-46be-b6b0-906e66902f68.jpg,https://comic.naver.com/webtoon/list?titleId=812161,청소년이용불가,기타
삼국지톡,무적핑크 / 이리,9.89,https://image-comic.pstatic.net/webtoon/711422/thumbnail/thumbnail_IMAG21_fd8cb5db-01ab-4c7b-a2a9-920d4479d5f7.jpg,https://comic.naver.com/webtoon/list?titleId=711422,#무협/사극,화금
위아더좀비,이명재,9.97,https://image-comic.pstatic.net/webtoon/766648/thumbnail/thumbnail_IMAG21_3977861984512325425.jpg,https://comic.naver.com/webtoon/list?titleId=766648,#드라마#2020 지상최대공모전#아포칼립스#좀비#감염#감성드라마,화
이섭의 연애,248 / 김언희,9.96,https://image-comic.pstatic.net/webtoon/813454/thumbnail/thumbnail_IMAG21_5bb6458f-1629-4e91-bbbd-c8c3bca738b8.jpg,https://comic.naver.com/webtoon/list?titleId=813454,#로맨스#재벌#오피스로맨스#사내연애#까칠남#소설원작,화
호랑이 들어와요,배세혁 / 유은,9.97,https://image-comic.pstatic.net/webtoon/757904/thumbnail/thumbnail_IMAG21_f3e09476-b052-4599-b619-4b2aba154143.jpg,https://comic.naver.com/webtoon/list?titleId=757904,#판타지,화
놓지마 정신줄 시즌3,신태훈 / 나승훈,9.94,https://image-comic.pstatic.net/webtoon/801589/thumbnail/thumbnail_IMAG21_1b439234-e17d-4fb8-9eef-5d2d4173234c.jpg,https://comic.naver.com/webtoon/list?titleId=801589,#개그#드라마&영화 원작웹툰,화토
유사연애,여은,9.90,https://image-comic.pstatic.net/webtoon/804653/thumbnail/thumbnail_IMAG21_245d93e8-07c6-4229-9e51-bb813a307610.jpg,https://comic.naver.com/webtoon/list?titleId=804653,#로맨스#요즘핫한추천작#폭스남#고자극로맨스#2030연애#현실로맨스#오피스로맨스,화
저 그런 인재 아닙니다,에몽 / 머나 / 덴피,9.97,https://image-comic.pstatic.net/webtoon/802840/thumbnail/thumbnail_IMAG21_1ae41652-be65-4c1d-be08-8df716aaa41c.jpg,https://comic.naver.com/webtoon/list?titleId=802840,#판타지#세계관#이세계#다크히어로#소설원작,화
올가미,해무리,9.98,https://image-comic.pstatic.net/webtoon/732988/thumbnail/thumbnail_IMAG21_eda8ea4b-fdc8-411d-9f28-09e450cc06c5.jpg,https://comic.naver.com/webtoon/list?titleId=732988,#드라마#폭스남#집착물#고자극로맨스#혐관로맨스#인외존재#뱀파이어,화
원주민 공포만화,원주민,9.86,https://image-comic.pstatic.net/webtoon/698918/thumbnail/thumbnail_IMAG21_3689346629442483042.jpg,https://comic.naver.com/webtoon/list?titleId=698918,#스릴러#괴담,화
신입사원 김철수,스튜디오MW / 권다희 / 오정,9.80,https://image-comic.pstatic.net/webtoon/812594/thumbnail/thumbnail_IMAG21_7dd78989-bb75-49e9-baa9-cbc5e918af00.jpg,https://comic.naver.com/webtoon/list?titleId=812594,#판타지#타임슬립#힐링#직업드라마#회귀#복수극#두뇌싸움#소설원작,화
랜덤채팅의 그녀!,박은혁,9.21,https://image-comic.pstatic.net/webtoon/702608/thumbnail/thumbnail_IMAG21_7005692479348499809.jpg,https://comic.naver.com/webtoon/list?titleId=702608,#드라마#학원물,화
시체기사 군터,마요너구리,9.93,https://image-comic.pstatic.net/webtoon/798326/thumbnail/thumbnail_IMAG21_b64bc0f5-24d2-4c78-8654-bd2b08860108.jpg,https://comic.naver.com/webtoon/list?titleId=798326,#액션#인외존재#뱀파이어#다크판타지,화
로맨스 당도 백퍼센트,이동건,9.92,https://image-comic.pstatic.net/webtoon/814398/thumbnail/thumbnail_IMAG21_23b64b71-1d91-4326-982c-1480462c01e6.jpg,https://comic.naver.com/webtoon/list?titleId=814398,#일상#러블리#짝사랑#2030연애#로맨스코미디#현실로맨스#하이퍼리얼리즘,화토
우리 집 고양이 보고 갈래?,삼태,9.97,https://image-comic.pstatic.net/webtoon/805743/thumbnail/thumbnail_IMAG21_07ec1df5-1d1b-41e9-8507-d8bed34fc5c7.jpg,https://comic.naver.com/webtoon/list?titleId=805743,#로맨스#요즘핫한추천작#2022 지상최대공모전#무해한#회귀#캠퍼스로맨스#동물,화
윌유메리미,마인드C,9.92,https://image-comic.pstatic.net/webtoon/616239/thumbnail/thumbnail_IMAG21_7c320dd0-7f6e-4645-b82b-e46752ed7375.jpg,https://comic.naver.com/webtoon/list?titleId=616239,#일상,화토
집착남주의 전부인이 되었습니다,하담 / 꿀생강 / 퍼젤,9.84,https://image-comic.pstatic.net/webtoon/813922/thumbnail/thumbnail_IMAG21_df1e3434-59bd-454c-9e3c-ee99bf8408ea.jpg,https://comic.naver.com/webtoon/list?titleId=813922,#로맨스#집착물#빙의#로판#소설원작,화
신과함께 돌아온 기사왕님,지대공마법소년 / 전천후마검사 / 사람살려.,4.66,https://image-comic.pstatic.net/webtoon/809618/thumbnail/thumbnail_IMAG21_118a7124-11b6-4eed-b04a-20ee139256c1.jpg,https://comic.naver.com/webtoon/list?titleId=809618,#개그#먼치킨#소설원작,화
이상형,배사과,9.74,https://image-comic.pstatic.net/webtoon/814298/thumbnail/thumbnail_IMAG21_7896dd49-b0c2-4f5d-9505-aa576656a919.jpg,https://comic.naver.com/webtoon/list?titleId=814298,#드라마#하이퍼리얼리즘#삼각관계,화
백씨세가 시한부 공자,단박 / 과장 / 비도,9.88,https://image-comic.pstatic.net/webtoon/814535/thumbnail/thumbnail_IMAG21_20cd5f4e-09d2-4ebc-be63-c3368c46354f.jpg,https://comic.naver.com/webtoon/list?titleId=814535,#판타지#소설원작,화
거짓말의 뉘앙스,사즈,9.87,https://image-comic.pstatic.net/webtoon/809261/thumbnail/thumbnail_IMAG21_b2d4a5c0-3026-4560-b3ee-add80e181536.jpg,https://comic.naver.com/webtoon/list?titleId=809261,#드라마#2022 지상최대공모전#후회물#하이퍼리얼리즘#인플루언서,화
로잘린 보가트,삼월에 / 마하 / 하노HANO,9.97,https://image-comic.pstatic.net/webtoon/797582/thumbnail/thumbnail_IMAG21_c1588ed1-f012-4592-ae45-ff9b177fe9f9.jpg,https://comic.naver.com/webtoon/list?titleId=797582,#로맨스#고자극로맨스#궁중로맨스#소설원작,화
사표내고 이계에서 힐링합니다,덤보 / 파란 / 딥블랙,9.94,https://image-comic.pstatic.net/webtoon/800726/thumbnail/thumbnail_IMAG21_f8d6b47c-3af0-49ef-9aa7-3b6ea28e4aa8.jpg,https://comic.naver.com/webtoon/list?titleId=800726,#판타지#이세계#음식&요리#소설원작,화
하우스키퍼,채용택 / 유현,9.96,https://image-comic.pstatic.net/webtoon/723046/thumbnail/thumbnail_IMAG21_c9dc9f1e-6e34-4ae8-9ea3-e94dda2dbef5.jpg,https://comic.naver.com/webtoon/list?titleId=723046,#판타지#슈퍼스트링#아포칼립스#sf#먼치킨#감염,화
렌탈히어로,포르토 / 코벳,9.76,https://image-comic.pstatic.net/webtoon/808804/thumbnail/thumbnail_IMAG21_2af53eb3-eb52-40e7-b1d9-7b4fccfba9af.jpg,https://comic.naver.com/webtoon/list?titleId=808804,#액션,화
짝사랑의 마침표,숭어,9.96,https://image-comic.pstatic.net/webtoon/789682/thumbnail/thumbnail_IMAG21_764560de-de68-45ee-816f-fe376fbe4f60.jpg,https://comic.naver.com/webtoon/list?titleId=789682,#로맨스#짝사랑#하이틴,화
빌런투킬,퓨핀 / 은지,9.92,https://image-comic.pstatic.net/webtoon/765156/thumbnail/thumbnail_IMAG21_09f17695-7f1a-43c1-9515-3debf026e2ed.jpg,https://comic.naver.com/webtoon/list?titleId=765156,#판타지#피카레스크#사이다#이능력배틀물#소년왕도물#복수극,기타
빅맨,하하영,9.74,https://image-comic.pstatic.net/webtoon/753839/thumbnail/thumbnail_IMAG21_3835153067459896165.jpg,https://comic.naver.com/webtoon/list?titleId=753839,#스포츠#농구#스포츠성장,화
체탐자,병장 / 해성,9.91,https://image-comic.pstatic.net/webtoon/814834/thumbnail/thumbnail_IMAG21_6e0ec9df-5747-4cbf-a083-7b13ce5f9741.jpg,https://comic.naver.com/webtoon/list?titleId=814834,#무협/사극#소년왕도물,화
짐승의 꽃,하브린 / 옆집찰스 / 황도톨,9.94,https://image-comic.pstatic.net/webtoon/805334/thumbnail/thumbnail_IMAG21_1a7f9687-e04f-4ac8-8f50-ac58275a2295.jpg,https://comic.naver.com/webtoon/list?titleId=805334,#로맨스#고자극로맨스#2030연애#로판#소설원작,화
연우의 순정,이솔,9.97,https://image-comic.pstatic.net/webtoon/752532/thumbnail/thumbnail_IMAG21_e0dbfa33-e13c-4adc-bf63-a5b26b4a2a3e.jpg,https://comic.naver.com/webtoon/list?titleId=752532,#감성#다정남#걸크러시,화
해골협객,성불예정 / 준1,9.04,https://image-comic.pstatic.net/webtoon/808388/thumbnail/thumbnail_IMAG21_741d216d-75b8-4a81-93c5-1f6d6f697ed2.jpg,https://comic.naver.com/webtoon/list?titleId=808388,#무협/사극#차원이동#판무#좀비#빙의,기타
은주의 방 2~3부,노란구미,9.94,https://image-comic.pstatic.net/webtoon/654138/thumbnail/thumbnail_IMAG21_3559587746721839161.jpg,https://comic.naver.com/webtoon/list?titleId=654138,#드라마#드라마&영화 원작웹툰,화
에이머,구동인,9.80,https://image-comic.pstatic.net/webtoon/400739/thumbnail/thumbnail_IMAG21_b5046846-5af7-48a9-9b20-b0b07cf0c904.jpeg,https://comic.naver.com/webtoon/list?titleId=400739,#판타지#두뇌싸움,화
왕게임,신형욱 / 범고래,9.86,https://image-comic.pstatic.net/webtoon/798101/thumbnail/thumbnail_IMAG21_766e3761-228a-4c04-97b8-6f0ef13cf35b.jpg,https://comic.naver.com/webtoon/list?titleId=798101,#액션#블루스트링#학원물#서스펜스,화
웅크,나유진,9.97,https://image-comic.pstatic.net/webtoon/800506/thumbnail/thumbnail_IMAG21_21640049-34da-44e5-82d7-bbb7aca3a3f8.jpg,https://comic.naver.com/webtoon/list?titleId=800506,#감성#무해한#힐링,화금
애옹식당,정다정,9.96,https://image-comic.pstatic.net/webtoon/785703/thumbnail/thumbnail_IMAG21_020a4de1-984b-4343-8735-55970b9fda68.jpg,https://comic.naver.com/webtoon/list?titleId=785703,#일상#무해한#힐링#음식&요리#성장드라마#동물,화
반대로 끌리는 사이,한구,9.96,https://image-comic.pstatic.net/webtoon/808454/thumbnail/thumbnail_IMAG21_5bd6216a-9baa-4859-bc6e-3f224badb74a.jpg,https://comic.naver.com/webtoon/list?titleId=808454,#로맨스#무해한#햇살캐#다정남#로맨스코미디#2021 지상최대공모전#힐링#캠퍼스로맨스,화
폭군의 심장을 쥐었다,아리 / Nobena / 유세유,9.87,https://image-comic.pstatic.net/webtoon/813121/thumbnail/thumbnail_IMAG21_4d99dac0-e646-4c42-ba34-25dc3f5fa405.jpg,https://comic.naver.com/webtoon/list?titleId=813121,#로맨스#소설원작,화
로맨스가 가능해?,임주이 / 송정원,9.97,https://image-comic.pstatic.net/webtoon/803010/thumbnail/thumbnail_IMAG21_39c36855-22e9-43eb-b0af-65fe8204d568.jpg,https://comic.naver.com/webtoon/list?titleId=803010,#로맨스#2030연애#로맨스코미디#청춘로맨스#선결혼후연애#걸크러시#소설원작,화
그냥 선생님,연일,9.97,https://image-comic.pstatic.net/webtoon/804333/thumbnail/thumbnail_IMAG21_b39d8b31-ca85-492f-8588-c766aa2b3c27.jpg,https://comic.naver.com/webtoon/list?titleId=804333,#일상,화금
배드 엔딩 메이커,오일구 / 심재영 / 류은가람,9.91,https://image-comic.pstatic.net/webtoon/812017/thumbnail/thumbnail_IMAG21_81b7c01e-af62-44de-af3f-9010104f9843.jpg,https://comic.naver.com/webtoon/list?titleId=812017,#판타지#피카레스크#게임판타지#소설원작,화
내남친 킹카만들기,랑쓰 / 섯끼,9.88,https://image-comic.pstatic.net/webtoon/791126/thumbnail/thumbnail_IMAG21_b3c5cfcc-aba4-4ba6-b010-8c740c2cbc85.jpg,https://comic.naver.com/webtoon/list?titleId=791126,#로맨스#환골탈태#로맨스코미디#2021 지상최대공모전,화
제로게임,즐바센,9.97,https://image-comic.pstatic.net/webtoon/676695/thumbnail/thumbnail_IMAG21_68b97d1b-2b65-4b2c-a5a0-6aa60d4602de.jpg,https://comic.naver.com/webtoon/list?titleId=676695,#판타지#최강자전#2015 최강자전#두뇌싸움#걸크러시,화
윗집 그 남자,핸저 아트,9.92,https://image-comic.pstatic.net/webtoon/809579/thumbnail/thumbnail_IMAG21_424dd48b-0c3d-4100-8fa9-cd37f95e81aa.jpg,https://comic.naver.com/webtoon/list?titleId=809579,#스릴러#해외작품#집착물,화
주인님을 잡아먹는 방법,세인 / 차혜영,9.97,https://image-comic.pstatic.net/webtoon/794105/thumbnail/thumbnail_IMAG21_bc1d4038-94fc-428c-8e78-e2cb9ab3643e.jpg,https://comic.naver.com/webtoon/list?titleId=794105,#로맨스#직진남#소설원작,화
랜덤타겟,이니 / 정유한,9.94,https://image-comic.pstatic.net/webtoon/807582/thumbnail/thumbnail_IMAG21_1c7a2387-173f-4def-8764-f3060c169275.jpg,https://comic.naver.com/webtoon/list?titleId=807582,#로맨스,화
팀장님은 신혼이 피곤하다,장그린 / 강하다,9.92,https://image-comic.pstatic.net/webtoon/804868/thumbnail/thumbnail_IMAG21_ea78afa0-0987-46e8-901c-6f0aef44bc0c.jpg,https://comic.naver.com/webtoon/list?titleId=804868,#로맨스#짝사랑#로맨스코미디#계약연애#오피스로맨스#소설원작,화
착한 여자 안선해,선우,9.83,https://image-comic.pstatic.net/webtoon/812576/thumbnail/thumbnail_IMAG21_91557fba-c1c9-4391-a066-2f43f44a4608.jpg,https://comic.naver.com/webtoon/list?titleId=812576,#드라마#성장드라마#감성드라마,화
아이즈,정썸머,9.94,https://image-comic.pstatic.net/webtoon/767908/thumbnail/thumbnail_IMAG21_133544d1-6655-47ac-99ce-00da2f3cdc17.jpg,https://comic.naver.com/webtoon/list?titleId=767908,#액션#2019 지상최대공모전#인외존재#이능력배틀물,화
여우자매,갈치,9.93,https://image-comic.pstatic.net/webtoon/797413/thumbnail/thumbnail_IMAG21_f04539ee-5166-4337-bd33-10f41d2713fa.jpg,https://comic.naver.com/webtoon/list?titleId=797413,#판타지#동양풍판타지,화
우투리: THE LEGACY,이재헌 / 홍기우,9.84,https://image-comic.pstatic.net/webtoon/797819/thumbnail/thumbnail_IMAG21_2efb3bf2-b392-4c9d-8662-f0c493ddafe3.jpg,https://comic.naver.com/webtoon/list?titleId=797819,#판타지,화
그 남학생에게 고백하지 마십시오,도희권,9.80,https://image-comic.pstatic.net/webtoon/814885/thumbnail/thumbnail_IMAG21_d51ba02b-f270-46f5-9a92-fc5257f4665a.jpg,https://comic.naver.com/webtoon/list?titleId=814885,#로맨스#성장물#2022 지상최대공모전#무해한#러블리#학원로맨스#빙의#구원서사#감성드라마,화
"이 결혼, 새로고침",영 / 다프네 박 / 핑크티,9.80,https://image-comic.pstatic.net/webtoon/797259/thumbnail/thumbnail_IMAG21_4135202076969481273.jpg,https://comic.naver.com/webtoon/list?titleId=797259,#로맨스#계약연애#소설원작,화
필리아로제 - 가시왕관의 예언,백화등 / Ryuta / 김영지,9.97,https://image-comic.pstatic.net/webtoon/773793/thumbnail/thumbnail_IMAG21_06d14210-4e71-4ae1-97a7-62071c3e90bc.jpg,https://comic.naver.com/webtoon/list?titleId=773793,#판타지#레드아이스 스튜디오#소설원작,화
자매의 사생활,조주희 / 뉘롬,9.87,https://image-comic.pstatic.net/webtoon/812121/thumbnail/thumbnail_IMAG21_8d4a2ffb-4ce5-4a27-8554-462ae7055592.jpg,https://comic.naver.com/webtoon/list?titleId=812121,#로맨스#재벌#고자극로맨스#2030연애#로맨스코미디#혐관로맨스#계약연애,화
햄버거가 제일 좋아,용현 / 민국,9.95,https://image-comic.pstatic.net/webtoon/801820/thumbnail/thumbnail_IMAG21_82855003-8d89-45b6-8a8b-55c4cbbd8ad2.jpg,https://comic.naver.com/webtoon/list?titleId=801820,#로맨스#현실로맨스#청춘로맨스#연상연하#삼각관계,화
붉은 이정표,달뜬,9.89,https://image-comic.pstatic.net/webtoon/790776/thumbnail/thumbnail_IMAG21_683f454e-5f7a-416b-936b-8a06cb1c3cae.jpeg,https://comic.naver.com/webtoon/list?titleId=790776,#액션#사이다#동양풍판타지#복수극#먼치킨,화
원포인트,잇,9.86,https://image-comic.pstatic.net/webtoon/807314/thumbnail/thumbnail_IMAG21_176143e6-3d43-495d-b60e-4dae06bc10e2.jpg,https://comic.naver.com/webtoon/list?titleId=807314,#스포츠#동아리#스포츠성장,화
은밀한 재택근무,굴닭 / 타단 / 주황연,9.89,https://image-comic.pstatic.net/webtoon/807858/thumbnail/thumbnail_IMAG21_6f8082ba-9afe-491f-98d6-8b7b7fafb991.jpg,https://comic.naver.com/webtoon/list?titleId=807858,#로맨스#재벌#2030연애#로맨스코미디#현실로맨스#친구>연인#직진남#재회#오피스로맨스#사내연애#소설원작,화
공작저의 붉은 밤,H.C / 타샤토토 / 유세라,9.01,https://image-comic.pstatic.net/webtoon/805671/thumbnail/thumbnail_IMAG21_8be4a557-d691-48b1-8445-199e6c0c5dbd.jpg,https://comic.naver.com/webtoon/list?titleId=805671,#로맨스#선결혼후연애#뱀파이어#로판#구원서사#소설원작,화
죽었던 너와 다시 시작하기,히우,9.90,https://image-comic.pstatic.net/webtoon/812731/thumbnail/thumbnail_IMAG21_e79b69fe-3380-49e2-a3af-ac2b7b42f055.jpg,https://comic.naver.com/webtoon/list?titleId=812731,#로맨스#2022 지상최대공모전#다정남#집착물#2030연애#캠퍼스로맨스,화
